"gene","rank","log2FoldChange","padj"
"Vfaba.Hedin2.R1.5g165280",181,4.55506522239227,1.88587492213873e-10
"Vfaba.Hedin2.R1.3g200840",182,4.54769616594868,0.00693482282310301
"Vfaba.Hedin2.R1.3g162360",183,4.5424204486707,1.63531370910038e-06
"Vfaba.Hedin2.R1.1g090760",184,4.54207074264237,0.00405240656048969
"Vfaba.Hedin2.R1.5g075400",185,4.52996608177148,5.75188274823193e-05
"Vfaba.Hedin2.R1.3g166720",186,4.50552618520688,7.40390649065377e-45
"Vfaba.Hedin2.R1.6g120280",187,4.49096814994337,0.0422838802967635
"Vfaba.Hedin2.R1.2g159200",188,4.4909408411578,0.00501349972704893
"Vfaba.Hedin2.R1.6g077840",189,4.48419752296759,2.66333956330496e-08
"Vfaba.Hedin2.R1.3g232360",190,4.4658062169787,1.45165315114368e-14
"Vfaba.Hedin2.R1.6g140240",191,4.44756870864579,0.00380924085414271
"Vfaba.Hedin2.R1.2g159160",192,4.44362506292101,0.00698369717553607
"Vfaba.Hedin2.R1.1g149760",193,4.42256039608262,2.00650930501655e-09
"Vfaba.Hedin2.R1.2g236800",194,4.40874477635644,9.64768325746516e-30
"Vfaba.Hedin2.R1.4g193440",195,4.40647521279412,0.0447539405542284
"Vfaba.Hedin2.R1.1g167800",196,4.36674404564414,0.0263194392054959
"Vfaba.Hedin2.R1.2g097600",197,4.34412242548273,6.88180328285527e-18
"Vfaba.Hedin2.R1.3g112200",198,4.34042872104104,6.74112156973472e-11
"Vfaba.Hedin2.R1.5g068040",199,4.33599294701023,9.16926946425405e-11
"Vfaba.Hedin2.R1.4g159840",200,4.33537920567574,0.000730121659798777
"Vfaba.Hedin2.R1.1g085960",201,4.32830272367936,5.01387052110307e-32
"Vfaba.Hedin2.R1.1g369480",202,4.3218706759597,2.87458338254293e-07
"Vfaba.Hedin2.R1.4g106760",203,4.31411128327055,1.80232216243633e-08
"Vfaba.Hedin2.R1.1g067160",204,4.30850711291176,0.0477092692250655
"Vfaba.Hedin2.R1.1g309200",205,4.30747207827182,4.43625367432783e-07
"Vfaba.Hedin2.R1.6g160360",206,4.299713128844,1.83231818916852e-06
"Vfaba.Hedin2.R1.1g055800",207,4.28587511658637,7.40390649065377e-45
"Vfaba.Hedin2.R1.3g155760",208,4.26330277469791,1.33497253297316e-10
"Vfaba.Hedin2.R1.2g168680",209,4.25607790947262,0.0403449637735047
"Vfaba.Hedin2.R1.1g094400",210,4.2509676887806,0.00777364747142618
"Vfaba.Hedin2.R1.4g054720",211,4.22813431823177,0.031752807705509
"Vfaba.Hedin2.R1.1g152480",212,4.22667913537103,4.66223917917696e-07
"Vfaba.Hedin2.R1.5g099680",213,4.22615711262621,0.00657697038860469
"Vfaba.Hedin2.R1.1g075600",214,4.21665379722243,5.9507364585574e-34
"Vfaba.Hedin2.R1.3g156400",215,4.2120672843918,1.2878544252384e-19
"Vfaba.Hedin2.R1.6g129760",216,4.19072150622848,2.73460416716723e-18
"Vfaba.Hedin2.R1.2g011640",217,4.17788905058147,7.15702632243656e-06
"Vfaba.Hedin2.R1.3g129600",218,4.17768082899516,0.022719341417571
"Vfaba.Hedin2.R1.1g063120",219,4.17328004218968,5.69122357362733e-23
"Vfaba.Hedin2.R1.3g204280",220,4.1731382338019,9.42116826833901e-88
"Vfaba.Hedin2.R1.4g037960",221,4.16170588560847,0.00709913336619408
"Vfaba.Hedin2.R1.2g123920",222,4.15542657515136,0.0220594529782692
"Vfaba.Hedin2.R1.4g021480",223,4.15121171859702,2.52097120975088e-49
"Vfaba.Hedin2.R1.5g179360",224,4.14747599083821,0.00122415323080914
"Vfaba.Hedin2.R1.1g403520",225,4.14434610825871,0.00830218781589153
"Vfaba.Hedin2.R1.3g149320",226,4.12841363254002,0.0457828168587507
"Vfaba.Hedin2.R1.1g309320",227,4.12719755510408,3.13257913481871e-16
"Vfaba.Hedin2.R1.2g236840",228,4.1247860608695,0.000243926349766811
"Vfaba.Hedin2.R1.1g434720",229,4.12306114345603,1.48165869129988e-28
"Vfaba.Hedin2.R1.1g121760",230,4.11817244955267,0.0227589263180122
"Vfaba.Hedin2.R1.1g062920",231,4.09785997013257,8.82387565601715e-16
"Vfaba.Hedin2.R1.4g114480",232,4.09657950767626,0.00236609776020889
"Vfaba.Hedin2.R1.2g234800",233,4.09048100787742,0.0433260183514469
"Vfaba.Hedin2.R1.1g473240",234,4.07467447283405,1.02584971491074e-70
"Vfaba.Hedin2.R1.1g099680",235,4.06248691612068,0.0307434684284269
"Vfaba.Hedin2.R1.3g104040",236,4.0614723799131,0.000238788866385632
