"gene","rank","log2FoldChange","padj"
"Vfaba.Hedin2.R1.1g211000",35,6.70226508243835,0.000186797656347805
"Vfaba.Hedin2.R1.1g344560",36,6.69352596996544,1.15945755764881e-07
"Vfaba.Hedin2.R1.2g035680",37,6.6764292415439,0.000230796434591806
"Vfaba.Hedin2.R1.2g141320",38,6.67486990962724,0.000267889722498779
"Vfaba.Hedin2.R1.5g188960",39,6.66850275365593,0.00028537097294824
"Vfaba.Hedin2.R1.3g236480",40,6.63465701068641,0.00029572680827904
"Vfaba.Hedin2.R1.5g158320",41,6.62018900065205,0.00029572680827904
"Vfaba.Hedin2.R1.1g443600",42,6.58968658993444,0.000372734051271194
"Vfaba.Hedin2.R1.4g175880",43,6.514228472353,0.0110719891845924
"Vfaba.Hedin2.R1.6g156400",44,6.49419435674678,0.000504417850138582
"Vfaba.Hedin2.R1.4g166320",45,6.46570703198635,0.000686896289822079
"Vfaba.Hedin2.R1.4g047840",46,6.43188338228806,0.000799660475415579
"Vfaba.Hedin2.R1.2g252960",47,6.42904915981448,9.402920303567e-14
"Vfaba.Hedin2.R1.1g403680",48,6.42422384870718,0.00082408401258599
"Vfaba.Hedin2.R1.2g214200",49,6.41782300161072,6.42590118348304e-05
"Vfaba.Hedin2.R1.1g121760",50,6.41350389734245,0.000849476427727156
"Vfaba.Hedin2.R1.4g166360",51,6.33603442039026,0.00125312501170267
"Vfaba.Hedin2.R1.1g244840",52,6.29976394756289,0.000259025430757212
"Vfaba.Hedin2.R1.4g020880",53,6.25997234384899,0.0314698032833852
"Vfaba.Hedin2.R1.4g092440",54,6.24851732843254,1.59097242339565e-146
"Vfaba.Hedin2.R1.1g071280",55,6.24117821150958,0.00193367824164471
"Vfaba.Hedin2.R1.2g021320",56,6.20351624873542,0.000740285450770626
"Vfaba.Hedin2.R1.2g265440",57,6.19635182165239,0.000488668496431787
"Vfaba.Hedin2.R1.3g001040",58,6.19532775768853,0.00143046137347273
"Vfaba.Hedin2.R1.4g128920",59,6.16286270284203,0.0021029671253811
"Vfaba.Hedin2.R1.1g473720",60,6.13526775651727,0.00213735352903083
"Vfaba.Hedin2.R1.4g124840",61,6.13315004854369,0.00230764874750703
"Vfaba.Hedin2.R1.2g175080",62,6.1047578989772,0.000145150069993911
"Vfaba.Hedin2.R1.1g480400",63,6.05151048073803,6.26201115609307e-05
"Vfaba.Hedin2.R1.5g109400",64,6.04497820208212,0.00247013670547737
"Vfaba.Hedin2.R1.6g097040",65,6.02152724123299,6.13562940704843e-13
"Vfaba.Hedin2.R1.1g434560",66,5.96184616760268,0.00516929002231838
"Vfaba.Hedin2.R1.3g111680",67,5.93833856711903,0.000545411218464256
"Vfaba.Hedin2.R1.3g180080",68,5.90041587455878,0.000185298010902036
"Vfaba.Hedin2.R1.5g036280",69,5.85191594724182,0.00789417992200703
"Vfaba.Hedin2.R1.3g091960",70,5.84675061957708,6.68245376648157e-41
"Vfaba.Hedin2.R1.3g199840",71,5.8056781625135,0.0066857317280637
"Vfaba.Hedin2.R1.2g063320",72,5.80441570201282,0.000915193198947336
"Vfaba.Hedin2.R1.4g151360",73,5.78999201309986,3.93346928683007e-56
"Vfaba.Hedin2.R1.4g182680",74,5.76856734321004,0.00661513238234834
"Vfaba.Hedin2.R1.4g202080",75,5.76729853707927,2.93070042113758e-128
"Vfaba.Hedin2.R1.2g114200",76,5.75524715948802,0.0108705754035692
"Vfaba.Hedin2.R1.1g309160",77,5.7277008489181,1.53763840581023e-78
"Vfaba.Hedin2.R1.3g044200",78,5.71533686031159,0.0108787257813346
"Vfaba.Hedin2.R1.2g052160",79,5.70662446072558,0.0136295330138098
"Vfaba.Hedin2.R1.2g044560",80,5.70021958600216,0.0106534313917082
"Vfaba.Hedin2.R1.5g188400",81,5.69550906503635,1.28324269158784e-22
"Vfaba.Hedin2.R1.1g425800",82,5.67324494786458,2.88557857026268e-06
"Vfaba.Hedin2.R1.3g112200",83,5.66916915995266,4.41871042329904e-14
"Vfaba.Hedin2.R1.4g098520",84,5.64540243331927,2.11181710364663e-15
"Vfaba.Hedin2.R1.3g118680",85,5.63800726673971,0.0120206576351851
"Vfaba.Hedin2.R1.1g163120",86,5.62700045809625,0.00998320979857489
"Vfaba.Hedin2.R1.2g090080",87,5.62602984818062,0.0143545533093862
"Vfaba.Hedin2.R1.6g108080",88,5.6258688018195,0.0154125244675499
"Vfaba.Hedin2.R1.1g064480",89,5.6021281994582,0.0182213873573571
"Vfaba.Hedin2.R1.1g132440",90,5.60121092081126,0.0183347629640498
"Vfaba.Hedin2.R1.1g149760",91,5.5839009078682,8.10075651273049e-09
"Vfaba.Hedin2.R1.2g143360",92,5.57877896530171,0.0160534126576767
"Vfaba.Hedin2.R1.3g104040",93,5.5771555045313,0.000243465728672706
"Vfaba.Hedin2.R1.2g263760",94,5.5750023980932,0.0150159567715837
