"gene","rank","log2FoldChange","padj"
"Vfaba.Hedin2.R1.1g018760",170,5.16184456156536,0.0465137013093462
"Vfaba.Hedin2.R1.1g064480",171,5.13501841338637,0.0459219832290617
"Vfaba.Hedin2.R1.2g114400",172,5.11313352575716,0.0494065408179467
"Vfaba.Hedin2.R1.1g309200",173,5.11212117793652,5.8017695884039e-27
"Vfaba.Hedin2.R1.1g056240",174,5.10219723276485,6.3654655336817e-31
"Vfaba.Hedin2.R1.1g121760",175,5.09286168947875,0.00063732748589468
"Vfaba.Hedin2.R1.6g019480",176,5.0772132500118,1.37069256422568e-16
"Vfaba.Hedin2.R1.4g196280",177,5.07560738573791,0.0115978478816859
"Vfaba.Hedin2.R1.4g098520",178,5.07478738720872,3.19748040832489e-20
"Vfaba.Hedin2.R1.2g052160",179,5.07274802004464,0.0455205776188496
"Vfaba.Hedin2.R1.1g132440",180,5.05029268818315,0.0114963398188473
"Vfaba.Hedin2.R1.1g400120",181,5.04954570558001,0.0340831015626057
"Vfaba.Hedin2.R1.4g075440",182,5.04930344053672,6.47140991824832e-09
"Vfaba.Hedin2.R1.3g166720",183,5.03427601982484,2.49053650740678e-61
"Vfaba.Hedin2.R1.5g124000",184,5.03334777621611,0.0124637242663533
"Vfaba.Hedin2.R1.1g187880",185,5.03221473636277,0.0391352023334555
"Vfaba.Hedin2.R1.1g218960",186,5.00727298021928,1.010555211232e-10
"Vfaba.Hedin2.R1.1g373280",187,4.99749480669366,0.0148259688090679
"Vfaba.Hedin2.R1.1g345000",188,4.98230561354825,1.03657206695636e-12
"Vfaba.Hedin2.R1.2g102760",189,4.97441926910336,3.89092918802245e-31
"Vfaba.Hedin2.R1.1g456960",190,4.93643593739944,0.00701715316562636
"Vfaba.Hedin2.R1.2g063280",191,4.93431235756313,0.000198889522152271
"Vfaba.Hedin2.R1.2g027800",192,4.93372790727491,0.00570639292138331
"Vfaba.Hedin2.R1.3g129600",193,4.90980491355456,0.00326541845295205
"Vfaba.Hedin2.R1.4g099520",194,4.84382522726541,0.0220581180480538
"Vfaba.Hedin2.R1.2g003440",195,4.83902783459763,9.73700773004299e-50
"Vfaba.Hedin2.R1.4g231960",196,4.83433366283801,0.00831036058173403
"Vfaba.Hedin2.R1.6g080520",197,4.82656591885914,0.00704852150688022
"Vfaba.Hedin2.R1.1g434720",198,4.80217200772276,1.53218717218267e-37
"Vfaba.Hedin2.R1.1g349800",199,4.78229001167826,0.0131318229273993
"Vfaba.Hedin2.R1.4g197000",200,4.78205965916209,2.267249233183e-40
"Vfaba.Hedin2.R1.3g180040",201,4.77038552022708,0.000392116094818246
"Vfaba.Hedin2.R1.2g004040",202,4.7645148135984,5.48518486399968e-62
"Vfaba.Hedin2.R1.1g322520",203,4.7574059341076,1.06899462126407e-07
"Vfaba.Hedin2.R1.1g241600",204,4.73958142233315,0.0262262416524532
"Vfaba.Hedin2.R1.2g154360",205,4.73274578046559,0.000815163274143518
"Vfaba.Hedin2.R1.2g079440",206,4.73044249955872,0.00491022200626269
"Vfaba.Hedin2.R1.1g283080",207,4.67135574098751,0.0315082739104482
"Vfaba.Hedin2.R1.5g055520",208,4.66646353776867,0.0320033574238493
"Vfaba.Hedin2.R1.2g166000",209,4.66190547730784,0.0276598904096172
"Vfaba.Hedin2.R1.4g151360",210,4.66180328112336,7.21634543028701e-63
"Vfaba.Hedin2.R1.2g131240",211,4.65624510550049,0.0234370522141816
"Vfaba.Hedin2.R1.1g055800",212,4.65375286592851,2.14834915422417e-53
"Vfaba.Hedin2.R1.2g063360",213,4.65305194566569,2.86449026513104e-13
"Vfaba.Hedin2.R1.2g226600",214,4.64861421109512,1.24524752853584e-158
